X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-03,2.000000e-06
570,4.80e+00,1.22e+00,7.60e+01,
571,5.20e+00,1.30e+00,6.80e+01,
572,5.20e+00,1.26e+00,7.20e+01,
573,4.00e+00,1.30e+00,6.00e+01,
574,5.20e+00,1.28e+00,6.00e+01,
575,4.00e+00,1.32e+00,7.20e+01,
576,4.00e+00,1.32e+00,6.00e+01,
577,5.20e+00,1.28e+00,7.20e+01,
578,4.80e+00,1.26e+00,6.80e+01,
579,5.20e+00,1.32e+00,7.60e+01,
580,4.80e+00,1.30e+00,7.20e+01,
581,5.60e+00,1.26e+00,8.00e+01,
582,4.80e+00,1.28e+00,7.60e+01,
583,5.60e+00,1.22e+00,8.40e+01,
584,5.20e+00,1.26e+00,8.40e+01,
585,6.40e+00,1.18e+00,8.00e+01,
586,6.40e+00,1.20e+00,8.00e+01,
587,5.20e+00,1.16e+00,8.80e+01,
588,6.00e+00,1.18e+00,8.80e+01,
589,6.40e+00,1.12e+00,9.60e+01,
590,6.00e+00,1.14e+00,9.20e+01,
591,6.80e+00,1.04e+00,1.00e+02,
592,6.80e+00,1.08e+00,9.20e+01,
593,6.00e+00,1.00e+00,1.00e+02,
594,6.40e+00,1.02e+00,9.60e+01,
595,7.60e+00,9.40e-01,1.04e+02,
596,6.40e+00,9.40e-01,1.00e+02,
597,7.60e+00,8.60e-01,1.08e+02,
598,7.60e+00,9.00e-01,1.04e+02,
599,7.20e+00,7.80e-01,1.16e+02,
600,8.00e+00,8.00e-01,1.16e+02,
601,7.20e+00,7.20e-01,1.12e+02,
602,7.20e+00,7.40e-01,1.12e+02,
603,8.00e+00,6.40e-01,1.20e+02,
604,7.60e+00,6.60e-01,1.16e+02,
605,8.80e+00,5.80e-01,1.24e+02,
606,8.80e+00,6.00e-01,1.20e+02,
607,7.60e+00,5.00e-01,1.28e+02,
608,8.40e+00,5.20e-01,1.28e+02,
609,9.20e+00,4.20e-01,1.24e+02,
610,8.40e+00,4.60e-01,1.24e+02,
611,9.20e+00,3.40e-01,1.32e+02,
612,8.80e+00,3.80e-01,1.28e+02,
613,9.20e+00,3.00e-01,1.40e+02,
614,8.80e+00,3.20e-01,1.36e+02,
615,1.00e+01,2.20e-01,1.44e+02,
616,1.00e+01,2.40e-01,1.40e+02,
617,8.80e+00,1.60e-01,1.44e+02,
618,9.60e+00,1.80e-01,1.40e+02,
619,1.04e+01,1.00e-01,1.48e+02,
620,9.60e+00,1.40e-01,1.44e+02,
621,1.04e+01,8.00e-02,1.52e+02,
622,1.04e+01,1.00e-01,1.48e+02,
623,1.00e+01,4.00e-02,1.60e+02,
624,1.00e+01,6.00e-02,1.56e+02,
625,1.12e+01,2.00e-02,1.60e+02,
626,1.12e+01,2.00e-02,1.56e+02,
627,1.00e+01,-2.00e-02,1.64e+02,
628,1.08e+01,-4.00e-02,1.60e+02,
629,1.16e+01,2.00e-02,1.68e+02,
630,1.16e+01,-2.00e-02,1.64e+02,
631,1.08e+01,2.00e-02,1.72e+02,
632,1.12e+01,-2.00e-02,1.68e+02,
633,1.16e+01,2.00e-02,1.76e+02,
634,1.12e+01,-2.00e-02,1.76e+02,
635,1.24e+01,6.00e-02,1.68e+02,
636,1.24e+01,2.00e-02,1.72e+02,
637,1.12e+01,8.00e-02,1.84e+02,
638,1.20e+01,4.00e-02,1.80e+02,
639,1.28e+01,1.00e-01,1.88e+02,
640,1.20e+01,8.00e-02,1.84e+02,
641,1.28e+01,1.40e-01,1.88e+02,
642,1.24e+01,1.20e-01,1.84e+02,
643,1.32e+01,2.00e-01,1.92e+02,
644,1.24e+01,1.80e-01,1.88e+02,
645,1.36e+01,2.60e-01,1.96e+02,
646,1.36e+01,2.20e-01,1.92e+02,
647,1.24e+01,3.40e-01,2.00e+02,
648,1.32e+01,3.20e-01,2.00e+02,
649,1.40e+01,4.00e-01,2.08e+02,
650,1.40e+01,3.60e-01,2.00e+02,
651,1.32e+01,4.80e-01,2.08e+02,
652,1.40e+01,4.60e-01,2.04e+02,
653,1.36e+01,5.60e-01,2.12e+02,
654,1.36e+01,5.40e-01,2.08e+02,
655,1.48e+01,6.40e-01,2.16e+02,
656,1.44e+01,6.00e-01,2.12e+02,
657,1.48e+01,7.20e-01,2.16e+02,
658,1.44e+01,6.80e-01,2.12e+02,
659,1.52e+01,7.80e-01,2.20e+02,
660,1.44e+01,7.60e-01,2.16e+02,
661,1.52e+01,8.80e-01,2.28e+02,
662,1.52e+01,8.40e-01,2.24e+02,
663,1.48e+01,9.40e-01,2.32e+02,
664,1.48e+01,9.40e-01,2.28e+02,
665,1.60e+01,1.02e+00,2.36e+02,
666,1.56e+01,1.00e+00,2.36e+02,
667,1.60e+01,1.08e+00,2.28e+02,
668,1.56e+01,1.08e+00,2.32e+02,
669,1.64e+01,1.16e+00,2.40e+02,
670,1.56e+01,1.12e+00,2.36e+02,
671,1.64e+01,1.18e+00,2.48e+02,
672,1.60e+01,1.16e+00,2.44e+02,
673,1.68e+01,1.24e+00,2.48e+02,
674,1.72e+01,1.22e+00,2.44e+02,
675,1.60e+01,1.28e+00,2.52e+02,
676,1.68e+01,1.26e+00,2.48e+02,
677,1.72e+01,1.30e+00,2.56e+02,
678,1.68e+01,1.26e+00,2.52e+02,
679,1.76e+01,1.32e+00,2.60e+02,
680,1.76e+01,1.28e+00,2.60e+02,
681,1.68e+01,1.32e+00,2.56e+02,
682,1.72e+01,1.32e+00,2.64e+02,
683,1.80e+01,1.28e+00,2.56e+02,
684,1.72e+01,1.32e+00,2.60e+02,
685,1.84e+01,1.28e+00,2.72e+02,
686,1.84e+01,1.30e+00,2.68e+02,
687,1.80e+01,1.26e+00,2.76e+02,
688,1.80e+01,1.28e+00,2.76e+02,
689,1.88e+01,1.24e+00,2.72e+02,
690,1.88e+01,1.26e+00,2.72e+02,
691,1.80e+01,1.18e+00,2.80e+02,
692,1.84e+01,1.20e+00,2.76e+02,
693,1.92e+01,1.12e+00,2.84e+02,
694,1.84e+01,1.16e+00,2.80e+02,
695,1.96e+01,1.08e+00,2.88e+02,
696,1.92e+01,1.10e+00,2.88e+02,
697,1.96e+01,1.00e+00,2.88e+02,
698,1.92e+01,1.02e+00,2.88e+02,
699,2.00e+01,9.20e-01,2.96e+02,
700,2.00e+01,9.40e-01,2.92e+02,
701,1.92e+01,8.60e-01,3.00e+02,
702,1.96e+01,8.80e-01,2.96e+02,
703,2.08e+01,7.60e-01,3.04e+02,
704,1.96e+01,8.00e-01,3.00e+02,
705,2.08e+01,7.00e-01,3.08e+02,
706,2.04e+01,7.20e-01,3.08e+02,
707,2.08e+01,6.00e-01,3.00e+02,
708,2.04e+01,6.20e-01,3.04e+02,
709,2.12e+01,5.00e-01,3.16e+02,
710,2.04e+01,5.40e-01,3.12e+02,
711,2.12e+01,4.40e-01,3.20e+02,
712,2.08e+01,4.60e-01,3.16e+02,
713,2.20e+01,3.60e-01,3.20e+02,
714,2.08e+01,3.80e-01,3.16e+02,
715,2.20e+01,3.00e-01,3.24e+02,
716,2.16e+01,3.20e-01,3.20e+02,
717,2.20e+01,2.20e-01,3.28e+02,
718,2.16e+01,2.40e-01,3.24e+02,
719,2.24e+01,1.60e-01,3.32e+02,
720,2.20e+01,2.00e-01,3.32e+02,
721,2.24e+01,1.20e-01,3.24e+02,
722,2.20e+01,1.40e-01,3.32e+02,
723,2.32e+01,6.00e-02,3.40e+02,
724,2.20e+01,1.00e-01,3.36e+02,
725,2.32e+01,4.00e-02,3.44e+02,
726,2.28e+01,6.00e-02,3.40e+02,
727,2.32e+01,0.00e+00,3.44e+02,
728,2.28e+01,0.00e+00,3.48e+02,
729,2.36e+01,6.00e-02,3.40e+02,
730,2.36e+01,0.00e+00,3.44e+02,
731,2.32e+01,4.00e-02,3.52e+02,
732,2.32e+01,0.00e+00,3.48e+02,
733,2.44e+01,6.00e-02,3.56e+02,
734,2.32e+01,0.00e+00,3.52e+02,
735,2.44e+01,8.00e-02,3.64e+02,
736,2.44e+01,6.00e-02,3.56e+02,
737,2.40e+01,1.00e-01,3.64e+02,
738,2.40e+01,6.00e-02,3.60e+02,
739,2.48e+01,1.40e-01,3.68e+02,
740,2.48e+01,1.00e-01,3.64e+02,
741,2.44e+01,2.00e-01,3.72e+02,
742,2.44e+01,1.80e-01,3.68e+02,
743,2.56e+01,2.60e-01,3.72e+02,
744,2.56e+01,2.20e-01,3.68e+02,
745,2.44e+01,3.20e-01,3.76e+02,
746,2.52e+01,3.00e-01,3.72e+02,
747,2.56e+01,3.80e-01,3.84e+02,
748,2.52e+01,3.60e-01,3.80e+02,
749,2.60e+01,5.00e-01,3.84e+02,
750,2.60e+01,4.60e-01,3.80e+02,
751,2.56e+01,5.40e-01,3.88e+02,
752,2.56e+01,5.20e-01,3.84e+02,
753,2.68e+01,6.40e-01,3.92e+02,
754,2.56e+01,6.20e-01,3.88e+02,
755,2.68e+01,7.20e-01,3.96e+02,
756,2.64e+01,7.00e-01,3.92e+02,
757,2.68e+01,8.00e-01,4.04e+02,
758,2.64e+01,7.80e-01,4.00e+02,
759,2.72e+01,9.00e-01,4.04e+02,
760,2.68e+01,8.80e-01,4.00e+02,
761,2.72e+01,9.80e-01,4.08e+02,
762,2.68e+01,9.60e-01,4.04e+02,
763,2.80e+01,1.04e+00,4.12e+02,
764,2.68e+01,1.00e+00,4.08e+02,
765,2.80e+01,1.12e+00,4.16e+02,
766,2.76e+01,1.08e+00,4.16e+02,
767,2.84e+01,1.18e+00,4.08e+02,
768,2.76e+01,1.14e+00,4.12e+02,
769,2.84e+01,1.20e+00,4.20e+02,
770,2.84e+01,1.18e+00,4.16e+02,
771,2.80e+01,1.26e+00,4.28e+02,
772,2.80e+01,1.24e+00,4.24e+02,
773,2.92e+01,1.28e+00,4.28e+02,
774,2.88e+01,1.24e+00,4.24e+02,
775,2.92e+01,1.30e+00,4.32e+02,
776,2.88e+01,1.26e+00,4.28e+02,
777,2.96e+01,1.30e+00,4.36e+02,
778,2.96e+01,1.30e+00,4.32e+02,
779,2.88e+01,1.26e+00,4.40e+02,
780,2.96e+01,1.26e+00,4.36e+02,
781,2.92e+01,1.30e+00,4.44e+02,
782,2.92e+01,1.28e+00,4.36e+02,
783,3.04e+01,1.22e+00,4.48e+02,
784,2.92e+01,1.24e+00,4.44e+02,
785,3.04e+01,1.18e+00,4.52e+02,
786,3.00e+01,1.20e+00,4.48e+02,
787,3.08e+01,1.14e+00,4.56e+02,
788,3.00e+01,1.16e+00,4.56e+02,
789,3.08e+01,1.08e+00,4.52e+02,
790,3.08e+01,1.10e+00,4.52e+02,
791,3.04e+01,1.00e+00,4.60e+02,
792,3.04e+01,1.02e+00,4.56e+02,
793,3.16e+01,9.40e-01,4.64e+02,
794,3.16e+01,9.40e-01,4.60e+02,
795,3.08e+01,8.60e-01,4.68e+02,
796,3.12e+01,8.80e-01,4.68e+02,
797,3.20e+01,7.60e-01,4.72e+02,
798,3.20e+01,7.80e-01,4.68e+02,
799,3.12e+01,6.80e-01,4.76e+02,
800,3.20e+01,7.20e-01,4.72e+02,
801,3.16e+01,6.00e-01,4.80e+02,
802,3.16e+01,6.20e-01,4.76e+02,
803,3.28e+01,5.00e-01,4.84e+02,
804,3.28e+01,5.20e-01,4.84e+02,
805,3.20e+01,4.20e-01,4.80e+02,
806,3.24e+01,4.60e-01,4.80e+02,
807,3.32e+01,3.40e-01,4.88e+02,
808,3.24e+01,3.60e-01,4.88e+02,
809,3.32e+01,2.60e-01,4.96e+02,
810,3.32e+01,3.20e-01,4.92e+02,
811,3.28e+01,2.00e-01,5.00e+02,
812,3.28e+01,2.20e-01,4.96e+02,
813,3.40e+01,1.60e-01,5.00e+02,
814,3.40e+01,1.80e-01,4.96e+02,
815,3.32e+01,1.00e-01,5.04e+02,
816,3.36e+01,1.20e-01,5.00e+02,
817,3.44e+01,8.00e-02,5.08e+02,
818,3.44e+01,1.00e-01,5.08e+02,
819,3.36e+01,6.00e-02,5.04e+02,
820,3.44e+01,8.00e-02,5.04e+02,
821,3.40e+01,4.00e-02,5.16e+02,
822,3.40e+01,4.00e-02,5.12e+02,
823,3.52e+01,8.00e-02,5.20e+02,
824,3.52e+01,4.00e-02,5.20e+02,
825,3.40e+01,8.00e-02,5.16e+02,
826,3.52e+01,1.00e-01,5.20e+02,
827,3.40e+01,4.00e-02,5.12e+02,
828,3.40e+01,8.00e-02,5.16e+02,
829,3.44e+01,4.00e-02,5.04e+02,
830,3.44e+01,4.00e-02,5.08e+02,
831,3.36e+01,8.00e-02,5.04e+02,
832,3.36e+01,4.00e-02,5.08e+02,
833,3.44e+01,8.00e-02,5.00e+02,
834,3.40e+01,4.00e-02,5.04e+02,
835,3.28e+01,1.00e-01,4.96e+02,
836,3.28e+01,6.00e-02,5.00e+02,
837,3.40e+01,1.00e-01,4.92e+02,
838,3.32e+01,8.00e-02,4.96e+02,
839,3.28e+01,1.40e-01,4.88e+02,
840,3.32e+01,1.00e-01,4.88e+02,
841,3.24e+01,1.80e-01,4.96e+02,
842,3.32e+01,1.60e-01,4.88e+02,
843,3.24e+01,2.20e-01,4.80e+02,
844,3.28e+01,1.80e-01,4.84e+02,
845,3.20e+01,2.60e-01,4.76e+02,
846,3.28e+01,2.40e-01,4.80e+02,
847,3.16e+01,3.20e-01,4.76e+02,
848,3.20e+01,2.80e-01,4.80e+02,
849,3.16e+01,3.60e-01,4.72e+02,
850,3.20e+01,3.40e-01,4.76e+02,
851,3.12e+01,4.40e-01,4.68e+02,
852,3.20e+01,3.80e-01,4.68e+02,
853,3.12e+01,5.00e-01,4.72e+02,
854,3.16e+01,4.60e-01,4.72e+02,
855,3.04e+01,5.40e-01,4.60e+02,
856,3.16e+01,5.20e-01,4.64e+02,
857,3.04e+01,6.40e-01,4.56e+02,
858,3.04e+01,6.20e-01,4.60e+02,
859,3.08e+01,7.00e-01,4.52e+02,
860,3.08e+01,6.80e-01,4.52e+02,
861,3.00e+01,7.80e-01,4.56e+02,
862,3.00e+01,7.40e-01,4.56e+02,
863,3.04e+01,8.40e-01,4.48e+02,
864,3.04e+01,8.20e-01,4.52e+02,
865,2.92e+01,9.00e-01,4.44e+02,
866,2.92e+01,8.80e-01,4.48e+02,
867,3.04e+01,9.80e-01,4.40e+02,
868,2.96e+01,9.60e-01,4.40e+02,
869,2.92e+01,1.04e+00,4.36e+02,
870,2.96e+01,1.02e+00,4.40e+02,
871,2.88e+01,1.08e+00,4.32e+02,
872,2.88e+01,1.04e+00,4.36e+02,
873,2.92e+01,1.14e+00,4.28e+02,
874,2.92e+01,1.12e+00,4.32e+02,
875,2.80e+01,1.18e+00,4.24e+02,
876,2.80e+01,1.14e+00,4.24e+02,
877,2.92e+01,1.24e+00,4.28e+02,
878,2.80e+01,1.20e+00,4.28e+02,
879,2.84e+01,1.26e+00,4.16e+02,
880,2.84e+01,1.22e+00,4.20e+02,
881,2.76e+01,1.28e+00,4.12e+02,
882,2.76e+01,1.28e+00,4.16e+02,
883,2.80e+01,1.24e+00,4.08e+02,
884,2.80e+01,1.28e+00,4.08e+02,
885,2.68e+01,1.24e+00,4.16e+02,
886,2.68e+01,1.30e+00,4.12e+02,
887,2.80e+01,1.24e+00,4.04e+02,
888,2.72e+01,1.28e+00,4.08e+02,
889,2.64e+01,1.24e+00,4.00e+02,
890,2.64e+01,1.26e+00,4.04e+02,
891,2.72e+01,1.22e+00,3.96e+02,
892,2.64e+01,1.24e+00,3.96e+02,
893,2.68e+01,1.18e+00,3.92e+02,
894,2.68e+01,1.20e+00,3.96e+02,
895,2.56e+01,1.14e+00,3.88e+02,
896,2.68e+01,1.16e+00,3.92e+02,
897,2.56e+01,1.10e+00,3.84e+02,
898,2.60e+01,1.12e+00,3.84e+02,
899,2.52e+01,1.04e+00,3.88e+02,
900,2.52e+01,1.06e+00,3.80e+02,
901,2.60e+01,9.80e-01,3.88e+02,
902,2.52e+01,1.00e+00,3.84e+02,
903,2.56e+01,9.00e-01,3.72e+02,
904,2.56e+01,9.20e-01,3.76e+02,
905,2.44e+01,8.40e-01,3.68e+02,
906,2.48e+01,8.60e-01,3.68e+02,
907,2.44e+01,7.60e-01,3.72e+02,
908,2.48e+01,7.80e-01,3.72e+02,
909,2.40e+01,7.00e-01,3.64e+02,
910,2.40e+01,7.00e-01,3.68e+02,
911,2.48e+01,6.00e-01,3.60e+02,
912,2.40e+01,6.40e-01,3.64e+02,
913,2.44e+01,5.20e-01,3.56e+02,
914,2.44e+01,5.40e-01,3.56e+02,
915,2.32e+01,4.60e-01,3.60e+02,
916,2.44e+01,4.80e-01,3.60e+02,
917,2.32e+01,3.80e-01,3.48e+02,
918,2.36e+01,4.00e-01,3.52e+02,
919,2.28e+01,3.00e-01,3.44e+02,
920,2.28e+01,3.20e-01,3.48e+02,
921,2.36e+01,2.40e-01,3.40e+02,
922,2.28e+01,2.60e-01,3.44e+02,
923,2.32e+01,1.80e-01,3.40e+02,
924,2.32e+01,2.20e-01,3.44e+02,
925,2.20e+01,1.20e-01,3.36e+02,
926,2.20e+01,1.60e-01,3.40e+02,
927,2.32e+01,8.00e-02,3.28e+02,
928,2.24e+01,1.20e-01,3.32e+02,
929,2.16e+01,6.00e-02,3.24e+02,
930,2.16e+01,8.00e-02,3.28e+02,
931,2.24e+01,4.00e-02,3.20e+02,
932,2.20e+01,6.00e-02,3.20e+02,
933,2.16e+01,0.00e+00,3.28e+02,
934,2.20e+01,4.00e-02,3.24e+02,
935,2.08e+01,-2.00e-02,3.16e+02,
936,2.12e+01,0.00e+00,3.20e+02,
937,2.08e+01,4.00e-02,3.12e+02,
938,2.12e+01,6.00e-02,3.12e+02,
939,2.04e+01,0.00e+00,3.16e+02,
940,2.12e+01,2.00e-02,3.16e+02,
941,2.04e+01,8.00e-02,3.04e+02,
942,2.08e+01,6.00e-02,3.08e+02,
943,2.04e+01,1.00e-01,3.00e+02,
944,2.08e+01,8.00e-02,3.04e+02,
945,1.96e+01,1.40e-01,2.96e+02,
946,2.00e+01,1.20e-01,3.00e+02,
947,1.96e+01,2.20e-01,2.96e+02,
948,2.00e+01,1.80e-01,3.00e+02,
949,1.92e+01,2.60e-01,2.92e+02,
950,1.92e+01,2.40e-01,2.96e+02,
951,2.00e+01,3.20e-01,2.88e+02,
952,1.96e+01,3.20e-01,2.88e+02,
953,1.88e+01,4.00e-01,2.84e+02,
954,1.96e+01,3.80e-01,2.88e+02,
955,1.84e+01,4.80e-01,2.80e+02,
956,1.88e+01,4.60e-01,2.84e+02,
957,1.84e+01,5.40e-01,2.76e+02,
958,1.88e+01,5.20e-01,2.80e+02,
959,1.80e+01,6.40e-01,2.72e+02,
960,1.80e+01,6.20e-01,2.76e+02,
961,1.88e+01,7.40e-01,2.68e+02,
962,1.80e+01,7.20e-01,2.68e+02,
963,1.84e+01,8.00e-01,2.72e+02,
964,1.84e+01,7.80e-01,2.72e+02,
965,1.72e+01,9.00e-01,2.60e+02,
966,1.76e+01,8.60e-01,2.64e+02,
967,1.72e+01,9.60e-01,2.56e+02,
968,1.76e+01,9.60e-01,2.60e+02,
969,1.68e+01,1.04e+00,2.52e+02,
970,1.68e+01,1.00e+00,2.52e+02,
971,1.76e+01,1.08e+00,2.60e+02,
972,1.68e+01,1.08e+00,2.56e+02,
973,1.72e+01,1.16e+00,2.48e+02,
974,1.72e+01,1.12e+00,2.52e+02,
975,1.60e+01,1.18e+00,2.44e+02,
976,1.64e+01,1.16e+00,2.48e+02,
977,1.60e+01,1.24e+00,2.36e+02,
978,1.64e+01,1.22e+00,2.44e+02,
979,1.56e+01,1.28e+00,2.36e+02,
980,1.56e+01,1.24e+00,2.40e+02,
981,1.64e+01,1.28e+00,2.32e+02,
982,1.60e+01,1.26e+00,2.36e+02,
983,1.48e+01,1.30e+00,2.28e+02,
984,1.48e+01,1.26e+00,2.28e+02,
985,1.60e+01,1.30e+00,2.32e+02,
986,1.52e+01,1.28e+00,2.32e+02,
987,1.48e+01,1.24e+00,2.24e+02,
988,1.52e+01,1.28e+00,2.28e+02,
989,1.44e+01,1.22e+00,2.16e+02,
990,1.44e+01,1.26e+00,2.20e+02,
991,1.52e+01,1.18e+00,2.12e+02,
992,1.48e+01,1.20e+00,2.16e+02,
993,1.36e+01,1.14e+00,2.12e+02,
994,1.48e+01,1.16e+00,2.16e+02,
995,1.36e+01,1.08e+00,2.08e+02,
996,1.40e+01,1.10e+00,2.12e+02,
997,1.36e+01,1.02e+00,2.04e+02,
998,1.40e+01,1.04e+00,2.08e+02,
999,1.32e+01,9.20e-01,2.00e+02,
1000,1.32e+01,9.40e-01,2.08e+02,
1001,1.40e+01,8.60e-01,1.96e+02,
1002,1.36e+01,8.80e-01,2.00e+02,
1003,1.24e+01,7.80e-01,1.92e+02,
1004,1.36e+01,8.00e-01,1.96e+02,
1005,1.24e+01,7.00e-01,1.88e+02,
1006,1.28e+01,7.20e-01,1.92e+02,
1007,1.24e+01,6.20e-01,1.84e+02,
1008,1.20e+01,6.40e-01,1.84e+02,
1009,1.28e+01,5.00e-01,1.88e+02,
1010,1.24e+01,5.40e-01,1.88e+02,
1011,1.20e+01,4.40e-01,1.80e+02,
1012,1.24e+01,4.60e-01,1.84e+02,
1013,1.12e+01,3.60e-01,1.72e+02,
1014,1.24e+01,3.80e-01,1.76e+02,
1015,1.12e+01,2.80e-01,1.68e+02,
1016,1.16e+01,3.20e-01,1.72e+02,
1017,1.12e+01,2.00e-01,1.68e+02,
1018,1.16e+01,2.40e-01,1.72e+02,
1019,1.08e+01,1.60e-01,1.64e+02,
1020,1.12e+01,1.60e-01,1.68e+02,
1021,1.08e+01,8.00e-02,1.60e+02,
1022,1.12e+01,1.20e-01,1.64e+02,
1023,1.00e+01,4.00e-02,1.56e+02,
1024,1.00e+01,8.00e-02,1.56e+02,
1025,1.12e+01,2.00e-02,1.60e+02,
1026,1.04e+01,2.00e-02,1.60e+02,
1027,1.00e+01,-2.00e-02,1.48e+02,
1028,1.04e+01,2.00e-02,1.52e+02,
1029,9.60e+00,-2.00e-02,1.44e+02,
1030,9.60e+00,0.00e+00,1.48e+02,
1031,1.00e+01,-4.00e-02,1.40e+02,
1032,1.00e+01,-2.00e-02,1.44e+02,
1033,8.80e+00,2.00e-02,1.40e+02,
1034,8.80e+00,0.00e+00,1.44e+02,
1035,1.00e+01,6.00e-02,1.36e+02,
1036,9.20e+00,2.00e-02,1.40e+02,
1037,8.80e+00,1.00e-01,1.28e+02,
1038,9.20e+00,6.00e-02,1.32e+02,
1039,8.40e+00,1.40e-01,1.24e+02,
1040,8.40e+00,1.00e-01,1.28e+02,
1041,8.80e+00,2.00e-01,1.24e+02,
1042,8.80e+00,1.80e-01,1.28e+02,
1043,7.60e+00,2.60e-01,1.20e+02,
1044,8.80e+00,2.40e-01,1.24e+02,
1045,7.60e+00,3.40e-01,1.16e+02,
1046,8.00e+00,3.20e-01,1.20e+02,
1047,7.60e+00,4.20e-01,1.12e+02,
1048,8.00e+00,3.80e-01,1.12e+02,
1049,7.20e+00,5.00e-01,1.16e+02,
1050,7.20e+00,4.60e-01,1.16e+02,
1051,7.60e+00,6.00e-01,1.04e+02,
1052,7.60e+00,5.80e-01,1.08e+02,
1053,6.40e+00,6.80e-01,1.00e+02,
1054,7.60e+00,6.40e-01,1.04e+02,
1055,6.40e+00,7.80e-01,9.60e+01,
1056,6.80e+00,7.40e-01,1.00e+02,
1057,6.00e+00,8.60e-01,9.20e+01,
1058,6.00e+00,8.40e-01,9.20e+01,
1059,6.80e+00,9.40e-01,1.00e+02,
1060,6.00e+00,9.20e-01,9.60e+01,
1061,6.40e+00,1.02e+00,8.80e+01,
1062,6.40e+00,1.00e+00,8.80e+01,
1063,5.20e+00,1.10e+00,8.00e+01,
1064,6.40e+00,1.08e+00,8.40e+01,
1065,5.20e+00,1.16e+00,8.00e+01,
1066,5.60e+00,1.14e+00,8.40e+01,
1067,4.80e+00,1.22e+00,7.60e+01,
1068,5.60e+00,1.20e+00,8.00e+01,
1069,4.80e+00,1.26e+00,7.20e+01,
1070,4.80e+00,1.24e+00,7.60e+01,
1071,5.20e+00,1.30e+00,6.80e+01,
1072,5.20e+00,1.26e+00,7.20e+01,
1073,4.00e+00,1.32e+00,6.00e+01,
1074,5.20e+00,1.28e+00,6.40e+01,
1075,4.00e+00,1.32e+00,6.00e+01,
1076,5.20e+00,1.32e+00,7.20e+01,
1077,4.00e+00,1.28e+00,6.00e+01,
1078,4.80e+00,1.28e+00,6.80e+01,
1079,5.20e+00,1.32e+00,7.60e+01,
1080,4.80e+00,1.30e+00,7.20e+01,
1081,5.60e+00,1.26e+00,8.00e+01,
1082,5.60e+00,1.30e+00,7.60e+01,
1083,4.80e+00,1.24e+00,8.40e+01,
1084,5.20e+00,1.26e+00,8.40e+01,
1085,6.40e+00,1.20e+00,7.60e+01,
1086,5.20e+00,1.22e+00,8.00e+01,
1087,6.40e+00,1.16e+00,8.80e+01,
1088,6.00e+00,1.18e+00,8.40e+01,
1089,6.40e+00,1.12e+00,9.60e+01,
1090,6.00e+00,1.14e+00,9.20e+01,
1091,6.80e+00,1.08e+00,1.00e+02,
1092,6.80e+00,1.10e+00,9.60e+01,
1093,6.40e+00,1.00e+00,1.00e+02,
1094,6.40e+00,1.04e+00,9.60e+01,
1095,7.60e+00,9.40e-01,1.04e+02,
1096,6.40e+00,9.60e-01,1.00e+02,
1097,7.60e+00,8.60e-01,1.08e+02,
1098,7.20e+00,9.00e-01,1.04e+02,
1099,8.00e+00,7.80e-01,1.16e+02,
1100,8.00e+00,8.20e-01,1.12e+02,
1101,7.20e+00,7.20e-01,1.16e+02,
1102,7.60e+00,7.60e-01,1.12e+02,
1103,8.00e+00,6.40e-01,1.20e+02,
1104,7.60e+00,6.60e-01,1.16e+02,
1105,8.80e+00,5.80e-01,1.24e+02,
1106,7.60e+00,6.00e-01,1.20e+02,
1107,8.80e+00,5.00e-01,1.28e+02,
1108,8.40e+00,5.20e-01,1.28e+02,
1109,9.20e+00,4.20e-01,1.24e+02,
1110,8.40e+00,4.60e-01,1.24e+02,
1111,9.20e+00,3.40e-01,1.32e+02,
1112,9.20e+00,3.60e-01,1.28e+02,
1113,8.40e+00,3.00e-01,1.40e+02,
1114,8.80e+00,3.20e-01,1.36e+02,
1115,1.00e+01,2.20e-01,1.44e+02,
1116,1.00e+01,2.40e-01,1.40e+02,
1117,8.80e+00,1.80e-01,1.44e+02,
1118,9.60e+00,2.00e-01,1.40e+02,
1119,1.04e+01,1.00e-01,1.48e+02,
1120,9.60e+00,1.20e-01,1.44e+02,
1121,1.04e+01,8.00e-02,1.52e+02,
1122,1.04e+01,1.00e-01,1.48e+02,
1123,1.00e+01,4.00e-02,1.60e+02,
1124,1.00e+01,6.00e-02,1.56e+02,
1125,1.12e+01,0.00e+00,1.64e+02,
1126,1.12e+01,6.00e-02,1.56e+02,
1127,1.08e+01,-2.00e-02,1.64e+02,
1128,1.08e+01,2.00e-02,1.60e+02,
1129,1.16e+01,-4.00e-02,1.68e+02,
1130,1.08e+01,-2.00e-02,1.64e+02,
1131,1.16e+01,2.00e-02,1.72e+02,
1132,1.12e+01,-2.00e-02,1.72e+02,
1133,1.16e+01,2.00e-02,1.68e+02,
1134,1.12e+01,2.00e-02,1.68e+02,
1135,1.24e+01,-2.00e-02,1.76e+02,
1136,1.24e+01,0.00e+00,1.72e+02,
1137,1.12e+01,8.00e-02,1.84e+02,
1138,1.20e+01,6.00e-02,1.80e+02,
1139,1.28e+01,1.00e-01,1.88e+02,
1140,1.28e+01,8.00e-02,1.84e+02,
1141,1.20e+01,1.40e-01,1.92e+02,
1142,1.28e+01,1.20e-01,1.92e+02,
1143,1.24e+01,2.00e-01,1.88e+02,
